tweetId,reporterId,reportTime,reason
ab097d01-ef9f-44d3-a1e0-47d465600cec,11,2021-04-19 19:08:34.529765,L'utilisateur publie du contenu à caractère pornographique.
03d7073b-97f1-4114-9b3b-960f86404790,12,2023-12-01 19:27:05.403808,L'utilisateur a partagé des informations trompeuses et fausses.
2fcbf143-bccc-4302-b0e2-efdbadcaf315,13,2023-12-10 05:10:30.413296,Cette publication contient des informations trompeuses et fausses.
1939d490-7333-4e57-ace2-22320a633fa5,14,2022-11-15 11:14:25.560119,Ce contenu contient des informations personnelles sans consentement.
b13857cc-db71-4470-a64f-df5d60d639c5,15,2019-11-30 09:25:49.311363,L'utilisateur encourage à la violence.
f9eb526c-b856-41aa-9af7-6746d41dc1b5,16,2023-11-21 11:15:00.755715,Ce compte utilise des images de violence explicite.
0b7872b1-ff4a-4306-8a28-9cd9b1c0ab7f,17,2022-10-26 02:04:12.231288,Cette publication contient des informations trompeuses et fausses.
e5581c12-fc2e-4876-8b8e-c7fa3bb8ed8c,18,2022-12-29 11:55:00.202374,Ce message est du spam ou des liens malveillants.
7af0e8bc-b872-44d8-90ad-c24ce27b111a,19,2023-10-07 11:43:07.164805,L'utilisateur a partagé des images inappropriées pour un public jeune.
a8623fc9-f1eb-4622-829a-5439394ec2d5,20,2023-08-08 12:31:58.976813,Ce message est du spam ou des fraudes.
cbbae7ca-9db5-42bd-9e18-561f8af46a1c,21,2022-07-30 20:56:03.545984,Ce message est du spam ou des liens malveillants.
c4941f10-375d-46e3-9c2e-f70f6ddf4331,22,2022-03-19 02:42:31.948739,Ce compte utilise des images de violence explicite.
0f9ce055-b26f-4982-bcc1-4c9ef8f1f9c8,23,2023-04-07 23:04:12.489019,Ce compte utilise des images de violence explicite.
b0031a9b-41bc-4ed5-af68-eba643877f7d,24,2023-06-03 03:17:52.576497,L'utilisateur a partagé des informations trompeuses et fausses.
8d8fa25a-8b6d-458a-85cc-9ab3e144ea90,25,2023-11-30 21:55:57.277268,L'utilisateur a partagé des informations trompeuses et fausses.
8f1b8a8c-c4dd-45d8-ab43-c54bf67caaae,26,2022-10-02 08:48:28.603898,L'utilisateur encourage à la violence.
620a88b0-6475-4adf-8f4f-ec7519c042fa,27,2019-05-21 08:39:33.663935,L'utilisateur a partagé des informations trompeuses et fausses.
0fa9913a-2d22-44f5-8c26-e95758b42542,28,2023-03-25 07:33:32.611881,L'utilisateur encourage à la violence.
a16de97e-f755-43bd-8a77-d6dc575976a5,29,2023-12-27 04:48:17.158648,L'utilisateur publie du contenu à caractère pornographique.
cdbcfb86-1eff-4519-942a-46b28061ee5c,30,2019-11-25 09:09:06.954161,Ce compte publie du contenu à caractère pornographique.
04c241ca-11d9-404b-82f2-9bdf4c26298a,31,2023-10-15 14:42:00.378872,L'utilisateur encourage à la violence.
03a3f6a3-d897-47d0-8f62-3d727b84f46f,32,2023-05-12 14:33:01.414958,Ce message est du spam ou des liens malveillants.
dc661e63-5399-42e3-b13d-98001d581eab,33,2020-05-22 07:43:23.006229,Cette publication contient des informations trompeuses et fausses.
ee75271a-49e0-44f1-8fe2-a6716845f5b2,34,2022-09-05 06:13:02.505076,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
c52a2296-f8e9-408f-84a7-19d7978e051c,35,2022-04-04 07:34:46.002346,Ce message est du spam ou des liens malveillants.
0d1ff32b-82ff-46de-8595-60f76088cccc,36,2021-03-07 14:17:37.733109,L'utilisateur encourage à la violence.
20c2dde9-54a8-4e35-b2e4-34c5be75804b,37,2023-07-31 17:06:36.678432,Ce message est du spam ou des liens malveillants.
15424e9d-4cef-4141-aef8-ee30e6e116fc,38,2022-08-02 00:18:05.425284,Ce message est du spam ou des liens malveillants.
b2bff3e6-aea0-4776-be1f-1d7a30830961,39,2023-09-20 21:49:22.578440,Ce compte utilise des images de violence explicite.
d48a3f94-aeef-4c00-9d63-45936ba5a1ac,40,2023-12-12 08:18:25.732950,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
41651ceb-b2e6-41ae-ac45-08464c1ed4e4,41,2023-06-23 18:00:32.944723,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
b6aba2bc-f69c-4a8e-8120-d246833e8c31,42,2023-12-18 11:10:04.706321,Cette publication contient des informations trompeuses et fausses.
13bff981-9f5e-4ac5-be56-6a2d646c16f6,43,2023-03-05 21:01:21.497158,Ce compte utilise des images de violence explicite.
752cad16-1c4a-49f8-bd32-b88427d00c51,44,2023-09-01 15:13:05.719038,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
de2de165-40ca-45d6-8352-3273f1b82a54,45,2022-05-18 14:34:41.740937,L'utilisateur encourage à la violence.
a89516cc-ec2a-4b28-9083-b7505966a538,46,2022-12-02 14:44:09.224188,Ce message est du spam ou des fraudes.
0635f43d-9d8e-4b4b-8f66-83729a0a1a5a,47,2022-02-23 17:34:07.103414,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
aad661a5-44cd-47e0-bda7-f2620dcb8d00,48,2023-11-27 12:54:08.542055,Ce compte publie du contenu à caractère pornographique.
ba3c2caa-7b29-4829-b164-a7710ecebdde,49,2023-06-26 18:48:03.109959,Ce message est du spam ou des fraudes.
35e9b5c5-6fd6-421e-bdf7-05f85be5360d,50,2020-11-24 15:31:22.110465,Cette publication contient des informations trompeuses et fausses.
a38f2a6a-390d-45af-afe0-e92ea890817a,51,2023-12-16 07:45:19.174821,Cette publication contient des informations personnelles sans consentement.
8e4cc3b6-13d7-4857-ac76-9371f53b2382,52,2023-05-14 13:02:27.355331,Ce message est du spam ou des fraudes.
06f5b113-1136-40de-90d7-1e48f4f114a5,53,2020-02-06 09:50:55.684704,L'utilisateur encourage à la violence.
d3709350-a050-41d5-9ef2-e7cfd74bd61a,54,2022-12-14 10:26:10.840030,Ce compte publie du contenu à caractère pornographique.
75254297-919d-4055-a765-21ab92bbb533,55,2023-10-08 14:30:29.253535,L'utilisateur encourage à la violence.
8cf47d7e-94bd-4f8f-8612-8a17c15dfdd2,56,2023-04-24 21:29:37.157405,L'utilisateur encourage à la violence.
dc1977e2-bd6b-48e3-bea6-ca8bc8246078,57,2021-09-03 07:48:11.991014,Ce contenu contient des insultes racistes ou discriminatoires.
12561501-abfe-4ea2-b076-62f2b9292f29,58,2023-09-19 04:02:05.012410,L'utilisateur encourage à la violence.
a82e59f2-6ad4-4900-a8df-bb71c134e3c0,59,2014-10-07 01:06:00.713849,Ce compte utilise des images de violence explicite.
66eccfb7-dbc5-4fb1-aec9-b48549bb901c,60,2020-06-10 01:25:55.729978,Ce message est du spam ou des fraudes.
8ac0ac3a-49ff-4ed6-86d6-5be1a43a0721,61,2023-03-31 18:13:31.065229,Ce compte utilise des images de violence explicite.
28a3548d-6e04-4bc4-869a-af952fc19b9d,62,2023-12-16 15:22:32.898469,Ce message est du spam ou des fraudes.
0657a0d5-d416-4717-9102-8b9d73e9669d,63,2021-06-09 12:47:40.274400,L'utilisateur encourage à la violence.
e26d967a-609d-4b2f-b59d-59d8d232a00c,64,2023-06-26 08:15:49.282652,Ce compte utilise des images de violence explicite.
18a6db36-e95a-492f-b653-a887abdc4842,65,2023-06-10 16:05:13.459076,L'utilisateur encourage à la violence.
4fe8ba44-35f9-4321-ad83-71518344848b,66,2020-01-23 21:47:26.796713,Ce compte utilise des images de violence explicite.
235d0a6a-918c-4d97-95eb-9bc3e766b704,67,2023-04-30 22:38:24.117810,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
61a95470-8c50-4443-a8b1-0edd4886b36f,68,2023-09-26 12:55:44.044999,Ce compte utilise des images de violence explicite.
17525f53-4840-4f07-9873-58142a5928f6,69,2023-12-26 01:49:32.107057,L'utilisateur encourage à la violence.
598b0378-ef94-4355-9c43-83f3b3292e7e,70,2022-02-11 08:58:20.321377,Cette publication contient des informations personnelles sans consentement.
113d698a-cd66-400f-8985-adbe428b9223,71,2015-08-13 05:14:48.092589,L'utilisateur encourage à la violence.
cab4ba02-4a59-4cfc-aa5a-f95729ed3203,72,2022-08-27 20:53:07.890464,Ce message est du spam ou des liens malveillants.
45d625f7-2db1-4833-8f72-864e9fd5010c,73,2023-11-30 10:16:59.740356,Ce message est du spam ou des liens malveillants.
cbe8ca51-73ef-4a81-83b9-5b7dd4f31d89,74,2023-12-05 06:14:01.790265,Ce compte utilise des images de violence explicite.
fb849bed-d2d3-4ec4-8fff-f70897992971,75,2023-05-04 07:49:54.146570,Ce compte utilise des images de violence explicite.
e73fea01-6a3d-463f-b627-df49690f1ef9,76,2023-08-20 21:04:27.070728,L'utilisateur encourage à la violence.
14c740d3-f990-451c-956b-fa500aed3d98,77,2015-06-06 17:53:17.820220,Ce compte publie du contenu à caractère pornographique.
cc2eb4fb-297b-4f05-9bc5-551ba5b40c7f,78,2019-03-24 14:43:32.894944,Cette publication contient des informations trompeuses et fausses.
eb45af37-bfef-4180-ab8f-b68854de05d3,79,2022-11-14 11:09:56.214540,Ce message est du spam ou des liens malveillants.
4b4323b9-8a48-46d8-8207-90230cfd01bd,80,2019-09-10 00:40:57.793349,Ce compte publie du contenu à caractère pornographique.
b5486856-95f8-4303-84f6-498ffe4641e4,81,2022-12-22 14:13:25.058873,L'utilisateur encourage à la violence.
e935a8dc-9c39-4a60-a145-6437427e134c,82,2023-04-28 15:47:25.833517,Ce message est du spam ou des liens malveillants.
a9050acc-76ee-4cb2-ae53-0249eb6a0b53,83,2023-10-29 10:15:25.805772,L'utilisateur encourage à la violence.
f474fad0-c4f9-47eb-baaa-1a75ef64ae39,84,2021-11-10 05:38:15.601303,Ce contenu contient des informations personnelles sans consentement.
569ea423-3f3d-4a8e-af3a-7cf59190da7d,85,2023-08-16 11:38:24.725183,Ce message est du spam ou des fraudes.
ab058bd0-340c-4bf3-85e7-215b858d8e52,86,2022-11-19 06:27:15.581600,Ce compte utilise des images de violence explicite.
76af3079-1599-4c5a-8cd0-cc2422ee3373,87,2021-07-16 15:43:13.960243,Ce message est du spam ou des liens malveillants.
038a50a9-b4f2-45fb-aa0d-aaab39e9f59b,88,2022-10-18 07:38:20.847858,Ce compte utilise des images de violence explicite.
2dad1edc-91a4-41ec-94f8-bdd2a63ad29b,89,2017-12-26 00:59:25.633378,Ce message est du spam ou des fraudes.
13a74c22-843a-42ef-bbf6-1be1090f8d39,90,2023-09-18 04:26:09.669304,L'utilisateur publie du contenu à caractère pornographique.
a0318ee4-8b69-4083-98bd-af1ee3bd0362,91,2021-05-11 04:39:47.662967,Ce compte utilise des images de violence explicite.
07574aeb-f5d9-4f49-ac70-7031020d424d,92,2023-12-06 03:45:31.292345,Ce compte utilise des images de violence explicite.
0c9940e9-3c7f-4829-995b-55fce55cc518,93,2023-09-27 22:14:36.781291,Cette publication contient des informations personnelles sans consentement.
6c2780d6-9d94-4b5d-9f7d-37dae1ff50f0,94,2021-12-16 20:00:47.867310,Ce message est du spam ou des fraudes.
4e26179b-ee2a-4b7c-b766-6198a0e0debf,95,2021-06-30 01:37:33.956031,L'utilisateur a partagé des informations trompeuses et fausses.
b397273c-8d5a-4a1c-a2e1-e944420f514d,96,2021-12-04 16:29:29.510005,L'utilisateur encourage à la violence.
efd784f1-5569-475e-a4b7-378ac6d5ca96,97,2020-11-16 17:25:59.977462,Cette publication contient des informations trompeuses et fausses.
2f8e433b-0d59-4b9e-a074-e3450e3c6ed7,98,2023-09-20 12:24:52.804416,Ce contenu contient des informations personnelles sans consentement.
a5c10b2a-b340-4ac3-b058-dd6a9ea5bcbc,99,2019-07-20 03:31:45.834177,L'utilisateur encourage à la violence.
3c5e6cfb-3974-49bc-9381-082d999b45bb,0,2015-02-12 08:02:23.294765,L'utilisateur encourage à la violence.
f02abb12-8dfe-442e-b512-47b15983c4f4,1,2018-10-10 00:45:25.701903,Ce compte utilise des images de violence explicite.
ff02e093-77b0-479f-a2b7-2ec3c2949ae1,2,2023-08-11 21:46:59.605283,L'utilisateur encourage à la violence.
35bf4a5b-616f-4062-8f0d-75a580963774,3,2023-11-06 22:53:23.656693,L'utilisateur publie du contenu à caractère pornographique.
5fb6a0b0-bb9b-464f-a203-952e1d821d45,4,2023-10-11 05:46:26.261813,Ce compte utilise des images de violence explicite.
9e21a7ab-220b-4c88-bd74-f02a5bd099f8,5,2021-11-07 01:43:47.851554,L'utilisateur a partagé des informations trompeuses et fausses.
84b36d92-82af-436b-aac8-6218e906a35a,6,2023-12-19 05:57:58.159335,Ce compte publie du contenu à caractère pornographique.
d562486c-074a-40b0-af5c-e45fe9dbc3ce,7,2019-08-23 07:25:50.954327,L'utilisateur a partagé des informations trompeuses et fausses.
731226d6-3125-4708-bf2e-10a08ba34cbe,8,2023-05-27 05:54:27.273877,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
b6403638-ba41-4788-9992-196ad3418b50,9,2023-11-12 14:48:20.651434,Ce compte utilise des images de violence explicite.
882a16c4-c1f8-49fd-9cfc-9ffb630d2dad,10,2023-11-20 01:07:25.454751,Ce message est du spam ou des liens malveillants.
8b21c7af-7a63-46cb-9f8a-684ec75763b9,11,2021-03-08 20:59:06.774744,Ce compte utilise des images de violence explicite.
e7508cac-a05c-4c2c-83aa-2f0fe4995dec,12,2022-08-23 14:42:11.395090,Ce contenu contient des insultes racistes ou discriminatoires.
81029857-4507-4908-91c1-10a29c8af9c3,13,2018-09-19 05:14:19.776212,L'utilisateur encourage à la violence.
cc846104-d0be-4500-a13d-56005909304d,14,2023-09-09 03:01:17.474063,L'utilisateur a partagé des images inappropriées pour un public jeune.
100eaf98-a2a3-4750-aaae-b94e2f0b3636,15,2023-11-06 14:01:45.011893,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
5a03cf29-60cf-46c8-96ce-73f668b5238b,16,2022-11-25 01:39:17.697447,L'utilisateur a partagé des images inappropriées pour un public jeune.
55dc9868-99a2-42dd-8f74-bd21334aafdc,17,2023-05-11 23:38:09.509648,Ce compte utilise des images de violence explicite.
58570c14-d256-48ee-a367-495ebe8a2eb2,18,2023-08-27 16:47:45.779797,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
ac142dde-9cf2-43d2-87b7-e50a1e99fd82,19,2023-11-12 14:37:58.569459,Ce message est du spam ou des liens malveillants.
0f2ba14b-2b86-4652-b207-083766d5baad,20,2017-08-07 14:07:14.749603,L'utilisateur a partagé des images inappropriées pour un public jeune.
3294540e-a6bc-4963-b3d3-1c7a2f3c460b,21,2018-09-27 23:49:14.161919,Ce compte utilise des images de violence explicite.
eb3bce0c-4769-48b5-a992-f87350374edf,22,2017-02-01 21:48:59.620201,L'utilisateur publie du contenu à caractère pornographique.
f8e5ef82-57cd-4d44-a432-fa7b059ffde0,23,2023-06-12 03:20:03.821132,Ce compte publie du contenu à caractère pornographique.
f2f927f2-45f3-49af-ae04-79900d0696e6,24,2023-12-24 19:59:32.953642,Ce compte utilise des images de violence explicite.
3a7ed1a5-897b-4129-9760-64b98aecc016,25,2023-09-29 05:30:50.615003,L'utilisateur a partagé des informations trompeuses et fausses.
e17b1566-8683-4ebe-8e3c-020a14d8264f,26,2022-05-20 07:45:53.493358,Ce contenu contient des informations personnelles sans consentement.
b9b1c9f3-5d0c-4875-99a4-2bfbd6af8b6a,27,2023-06-10 03:36:40.536241,Ce contenu contient des insultes racistes ou discriminatoires.
ac2f762e-fb5a-4305-b3ed-2ff8f8433edf,28,2023-09-19 05:00:08.655315,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
5b15e02c-e28a-4245-9838-e91dbf0f1b60,29,2023-10-23 09:15:51.748000,Ce contenu contient des insultes racistes ou discriminatoires.
a36b7248-f4e4-4b0b-8ded-0ca77631d80c,30,2023-04-08 07:40:50.446282,L'utilisateur encourage à la violence.
0a319e41-adae-4a40-8622-41dbe4fd9b00,31,2022-04-14 10:38:04.941147,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
38dadf16-9886-4c8b-9087-19cf236ec5f9,32,2023-12-28 03:35:10.834449,Ce message est du spam ou des liens malveillants.
8d7a724e-2879-4f33-8411-a1b345831fcc,33,2021-05-08 21:20:28.903213,L'utilisateur encourage à la violence.
777727f1-6324-43ff-899e-f9cf6c77d838,34,2023-05-21 20:32:31.324714,Ce compte utilise des images de violence explicite.
3312cf1c-1c78-407a-b890-6679952cffb9,35,2023-10-21 04:38:02.590651,Ce message est du spam ou des fraudes.
60428cf8-e10f-47f0-a92b-b4c1b78558e6,36,2023-09-20 06:31:31.931316,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
b0fe11ea-84bd-48cc-864a-e042eafd045c,37,2023-08-20 17:00:24.494775,L'utilisateur publie du contenu à caractère pornographique.
c84991cf-7ea7-4caa-bc2b-466512be5b2b,38,2020-01-18 04:41:32.606578,Ce compte utilise des images de violence explicite.
86bd93c2-1634-4354-8aeb-f6901e25d627,39,2023-12-07 13:48:01.429487,Ce compte publie des propos haineux et incite à la haine envers une communauté spécifique.
c0307caa-3248-45de-acf4-5c8e7b4a13b6,40,2023-06-07 18:48:13.543557,L'utilisateur encourage à la violence.
100d9605-30c0-48be-9cb1-089065bb48d6,41,2018-01-24 20:29:46.741892,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
61e9cb83-8b87-4330-8cac-ad150498c549,42,2022-06-10 04:20:22.606723,L'utilisateur publie du contenu à caractère pornographique.
6d57d551-bbd4-4754-9d6a-b7e66cf00241,43,2023-04-21 23:28:34.978438,Ce message est du spam ou des liens malveillants.
85c8d606-09c0-4d5a-beb9-2328e36f1a99,44,2023-06-06 20:34:05.264919,Ce contenu contient des informations personnelles sans consentement.
f440d48d-2fed-4ad2-89ed-1d2da3bb56df,45,2023-12-20 07:07:47.231243,L'utilisateur a partagé des images inappropriées pour un public jeune.
adba07aa-65ba-4c2a-93e1-e08066ca69b6,46,2023-04-09 18:30:10.153972,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
a4c1c7c2-4b25-40e7-90ab-41e4cba0ab90,47,2019-12-07 07:35:40.435040,Ce compte utilise des images de violence explicite.
6a0da642-868f-47e1-9576-eda260ce7908,48,2021-10-26 08:26:07.980702,Ce message est du spam ou des fraudes.
083719ad-1ce2-4dd9-abee-2a0feb8c5fbf,49,2023-10-15 15:08:55.277218,Ce message est du spam ou des liens malveillants.
c44fe981-dde2-414b-8bae-13f222d950b8,50,2023-12-15 11:25:44.559523,Cette publication contient des informations trompeuses et fausses.
7f6fa659-0129-4651-81ab-1e921d1ea22d,51,2022-01-29 01:41:25.137272,L'utilisateur encourage à la violence.
53dca1d5-074c-4e8c-9dc9-2ab614384a2e,52,2020-01-07 08:36:21.517472,Ce contenu contient des insultes racistes ou discriminatoires.
6426d70d-1ade-4499-8f80-a5a40e212842,53,2020-08-27 06:54:14.197859,L'utilisateur encourage à la violence.
61580400-a71a-435a-b668-f205d919b617,54,2023-12-26 13:52:06.198204,L'utilisateur publie du contenu à caractère pornographique.
cef0fac8-f0e8-44b6-b6d5-30d7480868f9,55,2023-11-06 08:06:12.344311,L'utilisateur a partagé des informations trompeuses et fausses.
e7c1d124-6bae-46f3-957d-2d742142239a,56,2023-12-30 04:47:46.853839,Ce contenu contient des informations personnelles sans consentement.
94e5d47c-a8fe-4d63-ae5d-cb87e5ecd6b3,57,2023-10-23 23:28:34.596424,Ce message est du spam ou des liens malveillants.
5467b2b5-bc83-4d05-a4f6-e8d52932f542,58,2022-12-30 06:40:17.261126,Ce compte publie des propos haineux et incite à la haine envers une communauté spécifique.
2dc1d44f-0464-4653-a9cc-4be451a6b658,59,2023-12-31 06:05:58.167778,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
85dc6320-da7e-4697-8c24-e5d0fc60fbe8,60,2023-04-01 19:09:38.987139,Ce message est du spam ou des fraudes.
638da54e-7d98-46f6-8ad9-4bd28f2d0183,61,2023-01-23 19:43:57.112761,Ce compte utilise des images de violence explicite.
1fdf148d-a604-49d8-81ae-630dbf77c22c,62,2020-07-26 17:38:34.160029,L'utilisateur a partagé des informations trompeuses et fausses.
4c68a374-7435-4ddf-b807-11092e5b3ecf,63,2022-09-27 03:09:02.535180,Ce message est du spam ou des fraudes.
f6182b37-c38d-45e9-a252-6d6c7af8d018,64,2023-07-01 13:29:50.146261,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
f5297cc5-1b58-417f-9281-e83345a3c6be,65,2020-01-07 22:11:37.197029,Ce compte utilise des images de violence explicite.
079698b5-160c-400d-93bf-25adf828fe31,66,2021-01-10 01:29:32.733105,L'utilisateur a partagé des informations trompeuses et fausses.
55b580b6-9bda-4c1a-a964-e12fe589a346,67,2023-08-01 11:48:36.209186,Ce compte publie du contenu à caractère pornographique.
06fc567d-3824-4b2b-baa7-a851117208db,68,2023-11-14 06:27:04.542783,Ce compte utilise des images de violence explicite.
766ff16c-8a12-46fb-934f-a94007594ea2,69,2023-08-30 18:50:16.724808,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
8930268d-d167-4c39-b5b3-350c3740eb1e,70,2022-07-25 23:25:56.854538,L'utilisateur a partagé des informations trompeuses et fausses.
aa74f788-ea38-464a-af6e-3dca15ccf815,71,2021-07-02 15:46:12.861682,Cette publication contient des informations trompeuses et fausses.
aead3d11-8fc8-479e-b4ff-fd65f8f18984,72,2019-01-02 23:18:54.435611,Ce compte utilise des images de violence explicite.
aaba30ac-1505-447e-bfb6-4be21b84d4f0,73,2023-07-19 10:57:45.712605,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
2ee6c44f-6769-4a45-b6b4-55a828729792,74,2020-08-02 13:14:24.357310,Cette publication contient des informations trompeuses et fausses.
586ca532-6a70-4c1d-9c63-3ededad2012a,75,2021-07-21 23:07:01.554232,Ce compte utilise des images de violence explicite.
02943df6-7e62-434f-8f34-3a7661cbf15e,76,2022-09-27 14:06:29.287138,L'utilisateur encourage à la violence.
995807a1-3a09-4361-8142-e3d09895f256,77,2023-09-04 15:45:29.757588,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
fedd5cd9-0581-49f2-82c8-432f1f392677,78,2022-05-14 00:09:05.961602,Ce message est du spam ou des fraudes.
ada1e4c9-a09c-42b9-a816-557ae936f6f4,79,2023-07-15 16:05:57.565617,Ce message est du spam ou des fraudes.
f50f6ea3-bcee-4496-95e5-49bbf586be85,80,2021-11-02 12:42:02.335182,L'utilisateur encourage à la violence.
3156a988-ca4d-423d-8b08-6cd4e9bdf0f1,81,2017-12-26 20:21:41.041936,Ce compte publie du contenu à caractère pornographique.
6dde714f-eb4e-4549-b6cb-dacb9eaa4287,82,2023-09-06 16:50:46.087395,L'utilisateur a partagé des informations trompeuses et fausses.
40bc8953-2136-440f-942c-bf04d138397b,83,2023-11-15 12:48:31.713100,Ce contenu contient des informations personnelles sans consentement.
9a1a9f8f-394b-433d-9183-42329e1b1a66,84,2023-08-15 01:48:54.422309,Cette publication contient des informations personnelles sans consentement.
67aa2cf2-fba3-41d9-a5e9-487a6d68b526,85,2019-06-10 19:27:09.276126,Ce compte utilise des images de violence explicite.
ef842849-8f50-407e-8f99-6b6da8c2fa32,86,2023-11-14 09:30:58.742338,Ce message est du spam ou des fraudes.
b43d50cd-4d9c-42d8-a7be-d7cb6cb3d1f7,87,2021-10-16 19:12:53.637212,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
dcb22bc9-687b-4d91-8c94-03451e8b7f7e,88,2022-07-27 05:57:01.393495,Ce contenu contient des informations personnelles sans consentement.
65014f22-0a27-4c6d-a88c-5b6c00edb1ca,89,2023-05-22 03:16:28.493993,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
142d066b-a4cf-4881-9dc1-9deab5472499,90,2022-04-19 02:46:43.136357,Ce message est du spam ou des fraudes.
24929408-a931-49d8-a9ee-b70ab0840377,91,2023-09-18 02:55:22.121633,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
c5868853-7713-419b-a324-121f7e87b99c,92,2021-09-05 20:01:31.687576,Ce compte utilise des images de violence explicite.
c856437b-b8e6-425c-9f8e-0fe9bad043c5,93,2023-07-12 11:21:06.675010,L'utilisateur a partagé des informations trompeuses et fausses.
0ade375a-e5a1-4f6a-a2ea-bb7e4122bfd0,94,2023-09-01 10:02:12.016164,Ce compte utilise des images de violence explicite.
b5b1c43d-8251-406a-9733-7049625bbd5a,95,2021-06-02 10:16:26.000572,Ce contenu contient des insultes racistes ou discriminatoires.
831ff606-517a-4e5a-865c-5ea926984150,96,2023-08-07 09:57:11.000407,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
89913801-086f-4be9-ad40-9373f6f12a6d,97,2022-08-01 01:10:43.697377,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
4a6ad715-42cd-4e55-940e-e603f6772557,98,2023-11-10 13:32:27.442985,Cette publication contient des informations trompeuses et fausses.
bbfb53fa-a733-4cc8-a114-c46417fa5cfd,99,2020-11-21 17:34:13.444990,Ce message est du spam ou des liens malveillants.
cfb3d87d-4567-4161-bc09-9b9c5058877c,0,2022-12-24 01:17:36.687694,Ce message est du spam ou des liens malveillants.
08b33844-580a-4ca0-95ff-a159af5a6f0a,1,2023-12-17 04:35:21.260346,L'utilisateur publie du contenu à caractère pornographique.
822826e1-06e9-4e95-95f4-ab6264831979,2,2023-08-02 07:47:31.867920,Ce contenu contient des insultes racistes ou discriminatoires.
e0d53937-dcc3-4a2b-93d4-35e3866a4d09,3,2020-06-05 16:49:05.934314,L'utilisateur publie du contenu à caractère pornographique.
bb29f451-83e2-49bc-9091-89af9067d98c,4,2022-07-07 11:31:55.674330,L'utilisateur encourage à la violence.
c5b33af4-7c4e-418d-9bf8-83ec1b04a573,5,2023-09-04 11:43:07.854459,Ce compte publie du contenu à caractère pornographique.
96c841a5-29a3-4fac-b19d-1490bcffc3f8,6,2019-09-03 14:36:08.899192,L'utilisateur encourage à la violence.
c67c9e22-929b-44df-ba1c-9a852e8189c2,7,2023-01-27 00:36:20.293941,Ce compte publie des propos haineux et incite à la haine envers une communauté spécifique.
278dd00a-69da-4efe-8737-0b05d46f960f,8,2023-10-01 17:23:53.090612,L'utilisateur encourage à la violence.
c46b8786-4107-49a4-aee6-d17581310d57,9,2023-02-09 07:35:06.252225,Ce contenu contient des insultes racistes ou discriminatoires.
e39de74c-27cb-4532-8e89-2ea8bf923029,10,2020-01-20 12:22:17.789996,Ce contenu contient des informations personnelles sans consentement.
1fc8ea83-7cd3-4df8-8ae2-7626e4cd7347,11,2021-03-19 15:50:38.143290,Ce compte utilise des images de violence explicite.
df6b08d6-2d66-4a8a-8e8d-91ec99441d90,12,2023-10-22 08:58:01.833230,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
445f7aaf-253e-4a05-98e7-a147afe865d8,13,2022-09-25 05:12:29.226849,Cette publication contient des informations trompeuses et fausses.
02e6df4f-e11e-4b2e-a09f-246fe5d30917,14,2022-11-21 00:15:38.160753,L'utilisateur encourage à la violence.
5294c925-eb65-4085-aa8d-5fef415be781,15,2020-09-09 09:51:10.720992,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
fc8f02de-9c23-4a27-b3c8-78ad3f6e4a39,16,2023-10-10 02:46:16.749970,Ce compte utilise des images de violence explicite.
050bc13c-1902-4a9a-be3d-d0afee1ba86a,17,2022-04-26 03:33:28.768844,L'utilisateur a partagé des informations trompeuses et fausses.
0a51166a-c4e6-4b26-83f5-7f226b1ab3e1,18,2021-06-05 15:45:59.568992,L'utilisateur a partagé des images inappropriées pour un public jeune.
a3d14791-da58-4edb-baef-87af1013a9c7,19,2023-12-06 07:00:01.878488,L'utilisateur a partagé des informations trompeuses et fausses.
e27ed609-a49d-45e6-92bc-441daa47dd71,20,2019-11-06 15:59:19.316548,Ce compte utilise des images de violence explicite.
